UID,Type,Premises,Address,Locality,Address1,Address2,Unnamed: 7,NZDep13d_nbr,NZDep13_CAU,full_address,geo,lat,lng
TOB916,,One Superette,253 Onehunga Mall,Onehunga,253 Onehunga Mall,Onehunga,,7.0,8.0,"One Superette, 253 Onehunga Mall, Onehunga, Auckland","[{'address_components': [{'long_name': '253', 'short_name': '253', 'types': ['street_number']}, {'long_name': 'Onehunga Mall', 'short_name': 'Onehunga Mall', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '253 Onehunga Mall, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9211015, 'lng': 174.7853306}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9197596697085, 'lng': 174.7865855302915}, 'southwest': {'lat': -36.9224576302915, 'lng': 174.7838875697085}}}, 'place_id': 'ChIJLZVvJLJIDW0RoTihykY3Cqo', 'plus_code': {'compound_code': '3QHP+H4 Auckland, New Zealand', 'global_code': '4VMP3QHP+H4'}, 'types': ['establishment', 'point_of_interest']}]",-36.9211015,174.7853306
TOB917,,BP - Mount Smart,267 Mt Smart Road,Onehunga,267 Mount Smart Road,Onehunga,,6.0,8.0,"BP - Mount Smart, 267 Mt Smart Road, Onehunga, Auckland","[{'address_components': [{'long_name': '267', 'short_name': '267', 'types': ['street_number']}, {'long_name': 'Mount Smart Road', 'short_name': 'Mount Smart Rd', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '267 Mount Smart Road, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9147873, 'lng': 174.8043172}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9133271197085, 'lng': 174.8056545302915}, 'southwest': {'lat': -36.9160250802915, 'lng': 174.8029565697085}}}, 'partial_match': True, 'place_id': 'ChIJk2YsSsVIDW0RYEI_w5MNrA0', 'plus_code': {'compound_code': '3RP3+3P Auckland, New Zealand', 'global_code': '4VMP3RP3+3P'}, 'types': ['cafe', 'establishment', 'food', 'gas_station', 'point_of_interest']}]",-36.9147873,174.8043172
TOB918,,State Dairy,298 Onehunga Mall,Onehunga,298 Onehunga Mall,Onehunga,,6.0,8.0,"State Dairy, 298 Onehunga Mall, Onehunga, Auckland","[{'address_components': [{'long_name': '298', 'short_name': '298', 'types': ['street_number']}, {'long_name': 'Onehunga Mall', 'short_name': 'Onehunga Mall', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '298 Onehunga Mall, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.919664, 'lng': 174.7848003}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9183083197085, 'lng': 174.7862242802915}, 'southwest': {'lat': -36.9210062802915, 'lng': 174.7835263197085}}}, 'partial_match': True, 'place_id': 'ChIJtwC27bFIDW0RtC8D3iKpOj0', 'plus_code': {'compound_code': '3QJM+4W Auckland, New Zealand', 'global_code': '4VMP3QJM+4W'}, 'types': ['convenience_store', 'establishment', 'food', 'point_of_interest', 'store']}]",-36.919664,174.7848003
TOB919,,Rawhiti Dairy,2A Rawhiti Road,Onehunga,2A Rawhiti Road,Onehunga,,6.0,9.0,"Rawhiti Dairy, 2A Rawhiti Road, Onehunga, Auckland","[{'address_components': [{'long_name': '2A', 'short_name': '2A', 'types': ['street_number']}, {'long_name': 'Rawhiti Road', 'short_name': 'Rawhiti Rd', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '2A Rawhiti Road, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9096744, 'lng': 174.7988444}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9082673197085, 'lng': 174.8002396302915}, 'southwest': {'lat': -36.91096528029149, 'lng': 174.7975416697085}}}, 'place_id': 'ChIJj16gWsFIDW0RNZ__GHFh-wM', 'plus_code': {'compound_code': '3QRX+4G Auckland, New Zealand', 'global_code': '4VMP3QRX+4G'}, 'types': ['establishment', 'point_of_interest', 'store']}]",-36.9096744,174.7988444
TOB920,,Mays Road Superette,35 Mays Road,Onehunga,35 Mays Road,Onehunga,,7.0,8.0,"Mays Road Superette, 35 Mays Road, Onehunga, Auckland","[{'address_components': [{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Mays Road', 'short_name': 'Mays Rd', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '35 Mays Road, Onehunga, Auckland 1061, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -36.9168738, 'lng': 174.7964192}, 'southwest': {'lat': -36.9170761, 'lng': 174.7961636}}, 'location': {'lat': -36.9169798, 'lng': 174.7962842}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9155877697085, 'lng': 174.7976403802915}, 'southwest': {'lat': -36.9182857302915, 'lng': 174.7949424197085}}}, 'partial_match': True, 'place_id': 'ChIJS7JkXchIDW0RbkXeXJ-hWUw', 'types': ['premise']}]",-36.9169798,174.7962842
TOB921,,Pavan Dairy,39 Arthur Street,Onehunga,39 Arthur Street,Onehunga,,7.0,4.0,"Pavan Dairy, 39 Arthur Street, Onehunga, Auckland","[{'address_components': [{'long_name': '34', 'short_name': '34', 'types': ['street_number']}, {'long_name': 'Arthur Street', 'short_name': 'Arthur St', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '34 Arthur Street, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.921401, 'lng': 174.7747364}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9201111197085, 'lng': 174.7761001302915}, 'southwest': {'lat': -36.9228090802915, 'lng': 174.7734021697085}}}, 'partial_match': True, 'place_id': 'ChIJqYptQKpIDW0RkfGfiQhQs7s', 'plus_code': {'compound_code': '3QHF+CV Auckland, New Zealand', 'global_code': '4VMP3QHF+CV'}, 'types': ['establishment', 'point_of_interest', 'store']}, {'address_components': [{'long_name': '39', 'short_name': '39', 'types': ['street_number']}, {'long_name': 'Arthur Street', 'short_name': 'Arthur St', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '39 Arthur Street, Onehunga, Auckland 1061, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -36.9215804, 'lng': 174.7749907}, 'southwest': {'lat': -36.9216671, 'lng': 174.774926}}, 'location': {'lat': -36.921627, 'lng': 174.7749524}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9202322197085, 'lng': 174.7763027302915}, 'southwest': {'lat': -36.92293018029149, 'lng': 174.7736047697085}}}, 'partial_match': True, 'place_id': 'ChIJu8NKQapIDW0REnZ4XMINZJA', 'types': ['premise']}]",-36.921401,174.7747364
TOB922,,Rangipawa Superette,42 Rangipawa Road,Onehunga,42 Rangipawa Road,Onehunga,,5.0,4.0,"Rangipawa Superette, 42 Rangipawa Road, Onehunga, Auckland","[{'address_components': [{'long_name': '42', 'short_name': '42', 'types': ['street_number']}, {'long_name': 'Rangipawa Road', 'short_name': 'Rangipawa Rd', 'types': ['route']}, {'long_name': 'One Tree Hill', 'short_name': 'One Tree Hill', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '42 Rangipawa Road, One Tree Hill, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9063644, 'lng': 174.8000065}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9050558197085, 'lng': 174.8014056302915}, 'southwest': {'lat': -36.9077537802915, 'lng': 174.7987076697085}}}, 'place_id': 'ChIJhYX7F8JIDW0RtBpEupa_pTo', 'plus_code': {'compound_code': '3RV2+F2 Auckland, New Zealand', 'global_code': '4VMP3RV2+F2'}, 'types': ['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store']}]",-36.9063644,174.8000065
TOB923,,Felix Superette,69 Felix Street,Onehunga,69 Felix Street,Onehunga,,6.0,8.0,"Felix Superette, 69 Felix Street, Onehunga, Auckland","[{'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Felix Street', 'short_name': 'Felix St', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '69 Felix Street, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9148381, 'lng': 174.8038776}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.9134591197085, 'lng': 174.8051454802915}, 'southwest': {'lat': -36.9161570802915, 'lng': 174.8024475197085}}}, 'partial_match': True, 'place_id': 'ChIJrXx1RsVIDW0RGs2mwOsOfoA', 'plus_code': {'compound_code': '3RP3+3H Auckland, New Zealand', 'global_code': '4VMP3RP3+3H'}, 'types': ['street_address']}]",-36.9148381,174.8038776
TOB924,,Logan Park Food Mart,69 Tawa Road,Onehunga,69 Tawa Road,Onehunga,,8.0,5.0,"Logan Park Food Mart, 69 Tawa Road, Onehunga, Auckland","[{'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Tawa Road', 'short_name': 'Tawa Rd', 'types': ['route']}, {'long_name': 'One Tree Hill', 'short_name': 'One Tree Hill', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': '69 Tawa Road, One Tree Hill, Auckland 1061, New Zealand', 'geometry': {'bounds': {'northeast': {'lat': -36.9065839, 'lng': 174.7925713}, 'southwest': {'lat': -36.9067544, 'lng': 174.792313}}, 'location': {'lat': -36.9066514, 'lng': 174.7924401}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.90530766970851, 'lng': 174.7937606302915}, 'southwest': {'lat': -36.9080056302915, 'lng': 174.7910626697085}}}, 'partial_match': True, 'place_id': 'ChIJS9wlu79IDW0RTxziRLa1m_c', 'types': ['premise']}]",-36.9066514,174.7924401
TOB925,,Countdown Onehunga,Cnr Church Street & Selwyn Street,Onehunga,72 Church Street,Onehunga,,5.0,8.0,"Countdown Onehunga, Cnr Church Street & Selwyn Street, Onehunga, Auckland","[{'address_components': [{'long_name': 'Selwyn Street', 'short_name': 'Selwyn St', 'types': ['route']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': 'Cnr Church St &, Selwyn Street, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9226085, 'lng': 174.7833772}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -36.9211582697085, 'lng': 174.7849046302915}, 'southwest': {'lat': -36.9238562302915, 'lng': 174.7822066697085}}}, 'partial_match': True, 'place_id': 'ChIJ6XI4dq1IDW0RNZcCWILwpUM', 'plus_code': {'compound_code': '3QGM+X9 Auckland, New Zealand', 'global_code': '4VMP3QGM+X9'}, 'types': ['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store']}, {'address_components': [{'long_name': 'Church Street & Selwyn Street', 'short_name': 'Church St & Selwyn St', 'types': ['intersection']}, {'long_name': 'Onehunga', 'short_name': 'Onehunga', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': 'Church St & Selwyn St, Onehunga, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.923113, 'lng': 174.7831227}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -36.9217640197085, 'lng': 174.7844716802915}, 'southwest': {'lat': -36.9244619802915, 'lng': 174.7817737197085}}}, 'partial_match': True, 'place_id': 'EjtDaHVyY2ggU3QgJiBTZWx3eW4gU3QsIE9uZWh1bmdhLCBBdWNrbGFuZCAxMDYxLCBOZXcgWmVhbGFuZCJmImQKFAoSCWNZ93etSA1tEaziCtERrFwnEhQKEgljWfd3rUgNbRGs4grREaxcJxoUChIJyTduvc5IDW0RJ7rgtIWiYrYaFAoSCZl3i-GtSA1tETq9Et327lMLIgoN5vr96RW7yS1o', 'types': ['intersection']}]",-36.9226085,174.7833772
TOB926,,RBL Bakery Lunch Bar,Cnr Oranga Road and Rockfield Road,Onehunga,88 Oranga Road,Onehunga,,6.0,4.0,"RBL Bakery Lunch Bar, Cnr Oranga Road and Rockfield Road, Onehunga, Auckland","[{'address_components': [{'long_name': 'Oranga Avenue & Rockfield Road', 'short_name': 'Oranga Ave & Rockfield Rd', 'types': ['intersection']}, {'long_name': 'Penrose', 'short_name': 'Penrose', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1061', 'short_name': '1061', 'types': ['postal_code']}], 'formatted_address': 'Oranga Ave & Rockfield Rd, Penrose, Auckland 1061, New Zealand', 'geometry': {'location': {'lat': -36.9070776, 'lng': 174.8050894}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': -36.9057286197085, 'lng': 174.8064383802915}, 'southwest': {'lat': -36.9084265802915, 'lng': 174.8037404197085}}}, 'partial_match': True, 'place_id': 'Ej5PcmFuZ2EgQXZlICYgUm9ja2ZpZWxkIFJkLCBQZW5yb3NlLCBBdWNrbGFuZCAxMDYxLCBOZXcgWmVhbGFuZCJmImQKFAoSCV2KDDHdSA1tEcVbkPrJv5twEhQKEgldigwx3UgNbRHFW5D6yb-bcBoUChIJ50bw6cNIDW0R9U6dQRkVUP0aFAoSCQ-kjDPdSA1tERyP8BTz18O6IgoNSG0A6hXOIzFo', 'types': ['intersection']}]",-36.9070776,174.8050894
TOB927,,The Beach Store,"1, 4th Avenue",Onetangi,1 Fourth Avenue,Onetangi,,6.0,6.0,"The Beach Store, 1, 4th Avenue, Onetangi, Auckland","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Fourth Avenue', 'short_name': 'Fourth Ave', 'types': ['route']}, {'long_name': 'Onetangi', 'short_name': 'Onetangi', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['locality', 'political']}, {'long_name': 'Auckland', 'short_name': 'Auckland', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'New Zealand', 'short_name': 'NZ', 'types': ['country', 'political']}, {'long_name': '1081', 'short_name': '1081', 'types': ['postal_code']}], 'formatted_address': '1 Fourth Avenue, Onetangi, Auckland 1081, New Zealand', 'geometry': {'location': {'lat': -36.7882489, 'lng': 175.0814617}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': -36.78688501970851, 'lng': 175.0826704302915}, 'southwest': {'lat': -36.7895829802915, 'lng': 175.0799724697085}}}, 'place_id': 'ChIJ6RCAaFrJcm0RIkY8UeKI_vI', 'plus_code': {'compound_code': '636J+PH Auckland, New Zealand', 'global_code': '4VMQ636J+PH'}, 'types': ['cafe', 'establishment', 'food', 'meal_takeaway', 'point_of_interest', 'restaurant', 'store']}]",-36.7882489,175.0814617
